,value,percentage,datetime,tipo,anio,ccaa
11,3940.561,0.002965899519170891,2021-12-01T00:00:00.000+01:00,Otras renovables,2021,Aragón
0,1595218.25,1.0,2021-01-01T00:00:00.000+01:00,Generación renovable,2021,Aragón
1,1202148.464,1.0,2021-02-01T00:00:00.000+01:00,Generación renovable,2021,Aragón
2,1545423.0960000001,1.0,2021-03-01T00:00:00.000+01:00,Generación renovable,2021,Aragón
3,1195503.38,1.0,2021-04-01T00:00:00.000+02:00,Generación renovable,2021,Aragón
4,1291314.075,1.0,2021-05-01T00:00:00.000+02:00,Generación renovable,2021,Aragón
5,1085380.3669999999,1.0,2021-06-01T00:00:00.000+02:00,Generación renovable,2021,Aragón
6,1359380.963,1.0,2021-07-01T00:00:00.000+02:00,Generación renovable,2021,Aragón
7,1143843.844,1.0,2021-08-01T00:00:00.000+02:00,Generación renovable,2021,Aragón
8,802042.2550000001,1.0,2021-09-01T00:00:00.000+02:00,Generación renovable,2021,Aragón
9,936079.6000000001,1.0,2021-10-01T00:00:00.000+02:00,Generación renovable,2021,Aragón
10,1651209.0,1.0,2021-11-01T00:00:00.000+01:00,Generación renovable,2021,Aragón
11,1328622.556,1.0,2021-12-01T00:00:00.000+01:00,Generación renovable,2021,Aragón
0,33604.108,0.7052287134949982,2021-01-01T00:00:00.000+01:00,Hidráulica,2021,Cantabria
1,32883.652,0.6625128420641035,2021-02-01T00:00:00.000+01:00,Hidráulica,2021,Cantabria
2,24006.9,0.609806017273938,2021-03-01T00:00:00.000+01:00,Hidráulica,2021,Cantabria
3,18199.794,0.5358230308413218,2021-04-01T00:00:00.000+02:00,Hidráulica,2021,Cantabria
4,17597.255,0.5365008998843677,2021-05-01T00:00:00.000+02:00,Hidráulica,2021,Cantabria
5,13223.311,0.4884147806061601,2021-06-01T00:00:00.000+02:00,Hidráulica,2021,Cantabria
6,10065.259,0.4357636696011012,2021-07-01T00:00:00.000+02:00,Hidráulica,2021,Cantabria
7,2833.783,0.19676554881065422,2021-08-01T00:00:00.000+02:00,Hidráulica,2021,Cantabria
8,5357.63,0.2741105737014285,2021-09-01T00:00:00.000+02:00,Hidráulica,2021,Cantabria
9,3268.006,0.1714581875606946,2021-10-01T00:00:00.000+02:00,Hidráulica,2021,Cantabria
10,20693.787,0.5494130785394,2021-11-01T00:00:00.000+01:00,Hidráulica,2021,Cantabria
11,45093.278,0.668464164464563,2021-12-01T00:00:00.000+01:00,Hidráulica,2021,Cantabria
0,4765.84,0.10001774818492437,2021-01-01T00:00:00.000+01:00,Eólica,2021,Cantabria
1,9074.002,0.18281554779607082,2021-02-01T00:00:00.000+01:00,Eólica,2021,Cantabria
2,7451.76,0.18928425108119915,2021-03-01T00:00:00.000+01:00,Eólica,2021,Cantabria
3,5379.714,0.15838501581608505,2021-04-01T00:00:00.000+02:00,Eólica,2021,Cantabria
4,4782.832,0.14581783761136324,2021-05-01T00:00:00.000+02:00,Eólica,2021,Cantabria
5,3419.318,0.1262955587139026,2021-06-01T00:00:00.000+02:00,Eólica,2021,Cantabria
6,2328.612,0.10081454537803344,2021-07-01T00:00:00.000+02:00,Eólica,2021,Cantabria
7,1485.593,0.10315310733188329,2021-08-01T00:00:00.000+02:00,Eólica,2021,Cantabria
8,4775.46,0.24432521101461352,2021-09-01T00:00:00.000+02:00,Eólica,2021,Cantabria
9,5284.029,0.2772302239831107,2021-10-01T00:00:00.000+02:00,Eólica,2021,Cantabria
10,7213.544,0.19151716484853246,2021-11-01T00:00:00.000+01:00,Eólica,2021,Cantabria
11,12319.492,0.18262453500071274,2021-12-01T00:00:00.000+01:00,Eólica,2021,Cantabria
0,91.306,0.0019161827748671175,2021-01-01T00:00:00.000+01:00,Solar fotovoltaica,2021,Cantabria
1,113.972,0.002296214351001221,2021-02-01T00:00:00.000+01:00,Solar fotovoltaica,2021,Cantabria
2,177.811,0.004516627208739828,2021-03-01T00:00:00.000+01:00,Solar fotovoltaica,2021,Cantabria
3,222.155,0.006540500701082321,2021-04-01T00:00:00.000+02:00,Solar fotovoltaica,2021,Cantabria
4,244.402,0.00745126969709419,2021-05-01T00:00:00.000+02:00,Solar fotovoltaica,2021,Cantabria
5,213.546,0.007887511890125178,2021-06-01T00:00:00.000+02:00,Solar fotovoltaica,2021,Cantabria
6,232.574,0.010069020548185249,2021-07-01T00:00:00.000+02:00,Solar fotovoltaica,2021,Cantabria
7,233.561,0.016217458551259997,2021-08-01T00:00:00.000+02:00,Solar fotovoltaica,2021,Cantabria
8,186.219,0.009527458395616403,2021-09-01T00:00:00.000+02:00,Solar fotovoltaica,2021,Cantabria
9,186.187,0.009768429301342486,2021-10-01T00:00:00.000+02:00,Solar fotovoltaica,2021,Cantabria
10,88.132,0.0023398749314388133,2021-11-01T00:00:00.000+01:00,Solar fotovoltaica,2021,Cantabria
11,102.61,0.0015210938516314742,2021-12-01T00:00:00.000+01:00,Solar fotovoltaica,2021,Cantabria
0,6093.836,0.12788758215303636,2021-01-01T00:00:00.000+01:00,Otras renovables,2021,Cantabria
1,6406.274,0.1290683527115958,2021-02-01T00:00:00.000+01:00,Otras renovables,2021,Cantabria
2,4349.544,0.11048399016939935,2021-03-01T00:00:00.000+01:00,Otras renovables,2021,Cantabria
3,6798.794,0.2001643758795178,2021-04-01T00:00:00.000+02:00,Otras renovables,2021,Cantabria
4,6706.936,0.20447945997639183,2021-05-01T00:00:00.000+02:00,Otras renovables,2021,Cantabria
5,6870.407,0.2537646076372269,2021-06-01T00:00:00.000+02:00,Otras renovables,2021,Cantabria
6,7134.66,0.3088867979409365,2021-07-01T00:00:00.000+02:00,Otras renovables,2021,Cantabria
7,6419.98,0.4457754485976604,2021-08-01T00:00:00.000+02:00,Otras renovables,2021,Cantabria
8,6471.388,0.331093389675013,2021-09-01T00:00:00.000+02:00,Otras renovables,2021,Cantabria
9,7027.933,0.36872534948772895,2021-10-01T00:00:00.000+02:00,Otras renovables,2021,Cantabria
10,6898.387,0.18314985259228656,2021-11-01T00:00:00.000+01:00,Otras renovables,2021,Cantabria
11,6829.31,0.1012379051933081,2021-12-01T00:00:00.000+01:00,Otras renovables,2021,Cantabria
0,3094.853,0.06494977339217382,2021-01-01T00:00:00.000+01:00,Residuos renovables,2021,Cantabria
1,1156.839,0.02330704307722863,2021-02-01T00:00:00.000+01:00,Residuos renovables,2021,Cantabria
2,3382.078,0.08590911426672354,2021-03-01T00:00:00.000+01:00,Residuos renovables,2021,Cantabria
3,3365.597,0.099087076761993,2021-04-01T00:00:00.000+02:00,Residuos renovables,2021,Cantabria
4,3468.6225,0.10575053283078327,2021-05-01T00:00:00.000+02:00,Residuos renovables,2021,Cantabria
5,3347.355,0.12363754115258524,2021-06-01T00:00:00.000+02:00,Residuos renovables,2021,Cantabria
6,3336.8715,0.1444659665317436,2021-07-01T00:00:00.000+02:00,Residuos renovables,2021,Cantabria
7,3428.908,0.23808843670854216,2021-08-01T00:00:00.000+02:00,Residuos renovables,2021,Cantabria
8,2754.8095,0.14094336721332854,2021-09-01T00:00:00.000+02:00,Residuos renovables,2021,Cantabria
9,3293.9205,0.17281780966712332,2021-10-01T00:00:00.000+02:00,Residuos renovables,2021,Cantabria
10,2771.411,0.07358002908834217,2021-11-01T00:00:00.000+01:00,Residuos renovables,2021,Cantabria
11,3113.3435,0.04615230148978476,2021-12-01T00:00:00.000+01:00,Residuos renovables,2021,Cantabria
0,47649.94300000001,1.0,2021-01-01T00:00:00.000+01:00,Generación renovable,2021,Cantabria
1,49634.739,1.0,2021-02-01T00:00:00.000+01:00,Generación renovable,2021,Cantabria
2,39368.09300000001,1.0,2021-03-01T00:00:00.000+01:00,Generación renovable,2021,Cantabria
3,33966.054000000004,1.0,2021-04-01T00:00:00.000+02:00,Generación renovable,2021,Cantabria
4,32800.04749999999,1.0,2021-05-01T00:00:00.000+02:00,Generación renovable,2021,Cantabria
5,27073.936999999998,1.0,2021-06-01T00:00:00.000+02:00,Generación renovable,2021,Cantabria
6,23097.9765,1.0,2021-07-01T00:00:00.000+02:00,Generación renovable,2021,Cantabria
7,14401.824999999999,1.0,2021-08-01T00:00:00.000+02:00,Generación renovable,2021,Cantabria
8,19545.5065,1.0,2021-09-01T00:00:00.000+02:00,Generación renovable,2021,Cantabria
9,19060.0755,1.0,2021-10-01T00:00:00.000+02:00,Generación renovable,2021,Cantabria
10,37665.261,1.0,2021-11-01T00:00:00.000+01:00,Generación renovable,2021,Cantabria
11,67458.03349999999,1.0,2021-12-01T00:00:00.000+01:00,Generación renovable,2021,Cantabria
0,65930.749,0.05041080674488686,2021-01-01T00:00:00.000+01:00,Hidráulica,2021,Castilla - La Mancha
1,107799.992,0.09184145993403829,2021-02-01T00:00:00.000+01:00,Hidráulica,2021,Castilla - La Mancha
2,72057.474,0.06867171880464741,2021-03-01T00:00:00.000+01:00,Hidráulica,2021,Castilla - La Mancha
3,88528.372,0.09902218719086213,2021-04-01T00:00:00.000+02:00,Hidráulica,2021,Castilla - La Mancha
4,84699.337,0.06735941808221968,2021-05-01T00:00:00.000+02:00,Hidráulica,2021,Castilla - La Mancha
5,74257.308,0.06748173894848139,2021-06-01T00:00:00.000+02:00,Hidráulica,2021,Castilla - La Mancha
6,68318.271,0.05497342621366298,2021-07-01T00:00:00.000+02:00,Hidráulica,2021,Castilla - La Mancha
7,53936.446,0.05064900335218582,2021-08-01T00:00:00.000+02:00,Hidráulica,2021,Castilla - La Mancha
8,51631.927,0.0568129475006624,2021-09-01T00:00:00.000+02:00,Hidráulica,2021,Castilla - La Mancha
9,27011.151,0.03168115837274447,2021-10-01T00:00:00.000+02:00,Hidráulica,2021,Castilla - La Mancha
10,37958.265,0.032629610608382965,2021-11-01T00:00:00.000+01:00,Hidráulica,2021,Castilla - La Mancha
11,58865.234,0.04237582655650409,2021-12-01T00:00:00.000+01:00,Hidráulica,2021,Castilla - La Mancha
0,1039601.3,0.7948816147384152,2021-01-01T00:00:00.000+01:00,Eólica,2021,Castilla - La Mancha
1,822550.306,0.7007813226204129,2021-02-01T00:00:00.000+01:00,Eólica,2021,Castilla - La Mancha
2,615884.455,0.5869459719045039,2021-03-01T00:00:00.000+01:00,Eólica,2021,Castilla - La Mancha
3,463462.145,0.518399178040555,2021-04-01T00:00:00.000+02:00,Eólica,2021,Castilla - La Mancha
4,619434.686,0.4926220377486835,2021-05-01T00:00:00.000+02:00,Eólica,2021,Castilla - La Mancha
5,484890.893,0.4406472782439409,2021-06-01T00:00:00.000+02:00,Eólica,2021,Castilla - La Mancha
6,528758.071,0.42547392338130563,2021-07-01T00:00:00.000+02:00,Eólica,2021,Castilla - La Mancha
7,451939.404,0.4243935610474012,2021-08-01T00:00:00.000+02:00,Eólica,2021,Castilla - La Mancha
8,386811.239,0.4256259235486829,2021-09-01T00:00:00.000+02:00,Eólica,2021,Castilla - La Mancha
